"trial","ID","DATE","COND","dots_rt","screen_id","deck","dots_direction","dots_coherence","dots_accuracy","trial_index","Choice","Number_click_of_click_made","counterclick_speed","Bar_progress","Success","Left_click_number","Right_click_number","confidence_rt","confidence_rating","effort_rt","effort_rating","reward_rt","reward_rating","reward_cond","reward_context","reward_real","choice_rt","button_choice","dots_coherence_grouped","dots_coherence_grouped_n","diff_tapping","new_effort","reward_condi","R_P_E","clicks_binned","n_choice","n_choice1","zconf","zeff","zrew"
70,"33","2021.04.20","4ERC",2449,"tapping",4,"left",0.42,100,1802,"left",11,105,1,"true",7,7,4182,97,2096,20,2598,97,"low","7","5",1255,"no box","high",40,"easy",80,"exp 7 got 5","NEGATIVE",5,"0",0,0.9125565,0.936886,0.7071486
70,"34","2021.04.20","6REC",2248,"tapping",4,"left",0.42,0,1579,"right",11,105,1,"true",7,7,4839,51,5879,51,2160,47,"low","7","5",2255,"no box","high",40,"easy",49,"exp 7 got 5","NEGATIVE",5,"0",0,-0.09221699,-0.2084132,-0.734064
70,"35","2021.04.21","1CER",1201,"tapping",4,"left",0.42,100,211,"left",9,105,1,"true",7,7,2464,81,3175,73,4335,25,"low","7","5",3054,"no box","high",40,"easy",27,"exp 7 got 5","NEGATIVE",5,"0",0,0.6880536,-1.317073,-1.572239
70,"36","2021.04.21","4ERC",1273,"tapping",4,"left",0.42,100,1033,"left",9,105,1,"true",7,7,2750,44,3791,41,2543,30,"low","7","5",511,"no box","high",40,"easy",59,"exp 7 got 5","NEGATIVE",4,"0",0,-0.7818916,0.1899979,-0.9710403
70,"37","2021.04.21","5RCE",1144,"tapping",4,"left",0.42,100,826,"left",9,105,1,"true",7,7,1837,10,1391,46,1681,73,"low","7","5",735,"no box","high",40,"easy",54,"exp 7 got 5","NEGATIVE",5,"0",0,-1.204246,-0.2753438,0.05478016
70,"38","2021.04.21","6REC",935,"tapping",4,"left",0.42,100,1497,"left",9,105,1,"true",7,7,1687,69,2398,62,1864,68,"low","7","5",839,"box","high",40,"easy",38,"exp 7 got 5","NEGATIVE",5,"1",100,0.4246458,-1.337155,-0.499643
70,"39","2021.04.22","2CRE",1240,"tapping",4,"left",0.42,100,1306,"left",9,105,1,"true",7,7,2166,54,3071,93,1694,53,"low","7","5",990,"box","high",40,"easy",7,"exp 7 got 5","NEGATIVE",5,"1",100,0.7244411,-1.134096,0.006729794
70,"4","2021.04.07","2CRE",1664,"tapping",4,"left",0.42,100,1665,"left",10,105,1,"true",7,7,2345,69,2382,36,2182,40,"low","7","5",1294,"box","high",40,"easy",64,"exp 7 got 5","NEGATIVE",6,"1",100,-0.368992,1.099084,-1.427482
70,"41","2021.04.22","4ERC",1888,"tapping",4,"left",0.42,100,735,"left",10,105,1,"true",7,7,2030,81,2496,82,1742,70,"low","7","5",1127,"no box","high",40,"easy",18,"exp 7 got 5","NEGATIVE",5,"0",0,0.06590445,-0.7676349,-0.06728896
70,"43","2021.04.26","1CER",1920,"tapping",4,"left",0.42,100,754,"left",10,105,1,"true",7,7,3416,25,3526,39,4319,12,"low","7","5",1134,"no box","high",40,"easy",61,"exp 7 got 5","NEGATIVE",5,"0",0,-0.9705665,0.07686057,-1.460729
70,"44","2021.04.26","3ECR",1696,"tapping",4,"left",0.42,100,1259,"left",10,105,1,"true",7,7,3054,82,4567,60,8383,67,"low","7","5",1454,"no box","high",40,"easy",40,"exp 7 got 5","NEGATIVE",5,"0",0,0.3252475,-0.248159,0.01709143
70,"45","2021.04.26","6REC",1352,"tapping",4,"left",0.42,100,673,"left",9,105,1,"true",7,7,2981,69,2630,62,2850,37,"low","7","5",1502,"box","high",40,"easy",38,"exp 7 got 5","NEGATIVE",5,"1",100,0.3790005,-0.7793621,-1.065764
70,"46","2021.04.29","4ERC",1289,"tapping",4,"left",0.42,100,771,"left",9,105,1,"true",7,7,2790,78,4671,60,2879,47,"low","7","5",1455,"no box","high",40,"easy",40,"exp 7 got 5","NEGATIVE",5,"0",0,0.5678407,-0.4884245,-0.604949
70,"47","2021.04.29","6REC",1305,"tapping",4,"left",0.42,100,500,"left",9,105,1,"true",7,7,1767,90,3726,87,2496,95,"low","7","5",1031,"no box","high",40,"easy",13,"exp 7 got 5","NEGATIVE",4,"0",0,0.6203789,-0.4909436,0.2078729
70,"48","2021.04.29","1CER",1304,"tapping",4,"left",0.42,100,1222,"left",9,105,1,"true",7,7,3841,68,1204,37,1415,59,"low","7","5",2007,"no box","high",40,"easy",63,"exp 7 got 5","NEGATIVE",4,"0",0,-0.3882283,-0.1157992,0.1399652
70,"49","2021.04.29","5RCE",1376,"tapping",4,"left",0.42,100,483,"left",9,105,1,"true",7,7,5495,45,8519,47,4032,59,"low","7","5",1975,"box","high",40,"easy",53,"exp 7 got 5","NEGATIVE",3,"1",100,-0.8909133,0.4719327,-0.2610134
70,"5","2021.04.08","1CER",1696,"tapping",4,"left",0.42,100,1186,"left",10,105,1,"true",7,7,2984,76,3103,40,2959,82,"low","7","5",1230,"box","high",40,"easy",60,"exp 7 got 5","NEGATIVE",5,"1",100,0.6527847,-0.4401851,0.3359877
70,"50","2021.04.30","4ERC",2288,"tapping",4,"left",0.42,100,328,"left",11,105,1,"true",7,7,2767,46,2457,32,2135,54,"low","7","5",1007,"box","high",40,"easy",68,"exp 7 got 5","NEGATIVE",5,"1",100,1.417855,-0.2407844,-0.3148377
70,"51","2021.04.30","3ECR",1343,"tapping",4,"left",0.42,100,870,"left",9,105,1,"true",7,7,3375,100,2712,38,2587,57,"low","7","5",702,"box","high",40,"easy",62,"exp 7 got 5","NEGATIVE",4,"1",100,1.932413,0.1578759,-0.3311769
70,"52","2021.04.30","2CRE",2391,"tapping",4,"left",0.42,100,1549,"left",11,105,1,"true",7,7,1193,67,5167,33,1895,79,"low","7","5",823,"box","high",40,"easy",67,"exp 7 got 5","NEGATIVE",5,"1",100,0.1591429,0.3009557,0.2730931
70,"53","2021.05.14","1CER",1624,"tapping",4,"left",0.42,100,924,"left",10,105,1,"true",7,7,2936,37,3687,29,8319,41,"low","7","5",1566,"no box","high",40,"easy",71,"exp 7 got 5","NEGATIVE",5,"0",0,-0.6752228,0.6750005,-0.797717
70,"54","2021.05.14","6REC",1568,"tapping",4,"left",0.42,100,1314,"left",10,105,1,"true",7,7,3279,55,3191,45,6592,51,"low","7","5",3159,"no box","high",40,"easy",55,"exp 7 got 5","NEGATIVE",5,"0",0,0.2785765,0.2860224,0.1084391
70,"56","2021.05.14","2CRE",1944,"tapping",4,"left",0.42,100,1331,"left",10,105,1,"true",7,7,4225,80,3135,79,2215,41,"low","7","5",951,"box","high",40,"easy",21,"exp 7 got 5","NEGATIVE",5,"1",100,0.8834344,-1.347268,-0.655894
70,"57","2021.05.17","3ECR",1392,"tapping",4,"left",0.42,100,483,"left",9,105,1,"true",7,7,2846,91,3881,99,2183,6,"low","7","5",958,"no box","high",40,"easy",1,"exp 7 got 5","NEGATIVE",4,"0",0,0.316814,-0.9496884,-1.453694
70,"59","2021.05.17","5RCE",1312,"tapping",4,"left",0.42,100,184,"left",9,105,1,"true",7,7,1991,23,3127,42,3009,23,"low","7","5",991,"no box","high",40,"easy",58,"exp 7 got 5","NEGATIVE",5,"0",0,-1.19659,0.0463332,-1.64833
70,"6","2021.04.08","2CRE",1087,"tapping",4,"left",0.42,100,1828,"left",9,105,1,"true",7,7,1585,29,4959,59,1751,67,"low","7","5",1007,"box","high",40,"easy",41,"exp 7 got 5","NEGATIVE",5,"1",100,-1.951948,-1.209918,0.6180046
70,"60","2021.05.17","6REC",1576,"tapping",4,"left",0.42,100,1974,"left",10,105,1,"true",7,7,2582,68,1366,66,1681,71,"low","7","5",511,"box","high",40,"easy",34,"exp 7 got 5","NEGATIVE",5,"1",100,0.6416922,-1.007802,-1.181106
70,"7","2021.04.08","3ECR",1575,"tapping",4,"left",0.42,100,1893,"left",10,105,1,"true",7,7,3399,53,5015,54,1383,52,"low","7","5",903,"no box","high",40,"easy",46,"exp 7 got 5","NEGATIVE",5,"0",0,0.8500568,-0.1450999,0.9615179
70,"8","2021.04.09","3ECR",3120,"tapping",4,"left",0.42,100,1414,"left",12,105,1,"true",7,7,1543,22,3592,25,1247,41,"low","7","5",703,"no box","high",40,"easy",75,"exp 7 got 5","NEGATIVE",5,"0",0,-1.214066,1.175456,-1.073154
70,"9","2021.04.09","3ECR",2185,"tapping",4,"left",0.42,0,682,"right",11,105,1,"true",7,7,6862,30,5839,16,1790,81,"low","7","5",3734,"no box","high",40,"easy",84,"exp 7 got 5","NEGATIVE",5,"0",0,-0.8476057,0.7685737,0.3018283
71,"1","2021.04.06","1CER",1824,"tapping",4,"right",0.38,100,1305,"right",9,65,1,"true",7,7,2784,86,2151,44,2735,91,"low","7","5",606,"box","high",40,"easy",56,"exp 7 got 5","NEGATIVE",3,"1",100,1.183348,0.05115941,1.322226
71,"10","2021.04.12","1CER",2056,"tapping",4,"right",0.38,0,230,"left",9,65,1,"true",7,7,1762,72,1494,41,1895,63,"low","7","5",1078,"no box","high",40,"easy",59,"exp 7 got 5","NEGATIVE",4,"0",0,-0.1272571,-1.667198,-0.7820704
71,"11","2021.04.09","2CRE",1177,"tapping",4,"right",0.38,100,1174,"right",8,65,1,"true",7,7,3030,57,2774,33,5967,74,"low","7","5",1511,"no box","high",40,"easy",67,"exp 7 got 5","NEGATIVE",2,"0",0,0.1864512,0.5437882,0.2650664
71,"12","2021.04.09","3ECR",1544,"tapping",4,"right",0.38,100,1386,"right",9,65,1,"true",7,7,1630,62,3159,97,1375,62,"low","7","5",703,"no box","high",40,"easy",3,"exp 7 got 5","NEGATIVE",4,"0",0,0.579388,-1.291547,0.4286524
71,"13","2021.04.12","3ECR",1512,"tapping",4,"right",0.38,100,1947,"right",9,65,1,"true",7,7,2468,58,2223,19,3038,66,"low","7","5",870,"no box","high",40,"easy",81,"exp 7 got 5","NEGATIVE",3,"0",0,-0.4967223,-0.7466027,0.4290263
71,"14","2021.04.12","2CRE",1848,"tapping",4,"right",0.38,100,1466,"right",9,65,1,"true",7,7,2784,28,1342,74,1383,69,"low","7","5",766,"no box","high",40,"easy",26,"exp 7 got 5","NEGATIVE",4,"0",0,-1.420231,-1.898263,-0.2551456
71,"16","2021.04.13","4ERC",1640,"tapping",4,"right",0.38,100,1367,"right",9,65,1,"true",7,7,2527,14,6472,84,3375,73,"low","7","5",847,"no box","high",40,"easy",16,"exp 7 got 5","NEGATIVE",3,"0",0,-1.339914,-0.8038465,-0.1595509
71,"17","2021.04.13","4ERC",1735,"tapping",4,"right",0.38,100,202,"right",9,65,1,"true",7,7,4687,45,5728,55,6455,43,"low","7","5",1871,"no box","high",40,"easy",45,"exp 7 got 5","NEGATIVE",4,"0",0,-1.239849,-0.2365398,-2.009193
71,"18","2021.04.13","4ERC",1584,"tapping",4,"right",0.38,100,1222,"right",9,65,1,"true",7,7,2511,94,2393,93,5959,93,"low","7","5",815,"box","high",40,"easy",7,"exp 7 got 5","NEGATIVE",3,"1",100,0.9279705,-1.276477,2.045404
71,"19","2021.04.13","5RCE",1031,"tapping",4,"right",0.38,100,1530,"right",8,65,1,"true",7,7,2022,99,4663,62,2439,84,"low","7","5",839,"box","high",40,"easy",38,"exp 7 got 5","NEGATIVE",3,"1",100,1.086346,-0.4714559,0.7350252
71,"2","2021.04.06","1CER",1264,"tapping",4,"right",0.38,100,582,"right",8,65,1,"true",7,7,1450,71,1415,69,1479,68,"low","7","5",1055,"box","high",40,"easy",31,"exp 7 got 5","NEGATIVE",1,"1",100,1.051852,-1.189077,1.329808
71,"20","2021.04.13","5RCE",1815,"tapping",4,"right",0.38,100,1910,"right",9,65,1,"true",7,7,2630,62,1671,38,4951,63,"low","7","5",871,"box","high",40,"easy",62,"exp 7 got 5","NEGATIVE",3,"1",100,0.6341415,0.3025373,-0.3384487
71,"21","2021.04.14","6REC",1166,"tapping",4,"right",0.38,100,1322,"right",8,65,1,"true",7,7,6030,40,50700,59,3600,26,"low","7","5",854,"no box","high",40,"easy",41,"exp 7 got 5","NEGATIVE",1,"0",0,-1.031219,-1.306121,-1.324115
71,"22","2021.04.14","6REC",1096,"tapping",4,"right",0.38,100,1839,"right",8,65,1,"true",7,7,1246,61,1470,63,2552,71,"low","7","5",750,"box","high",40,"easy",37,"exp 7 got 5","NEGATIVE",1,"1",100,0.6070877,-1.137635,-0.3311555
71,"23","2021.04.14","6REC",1600,"tapping",4,"right",0.38,100,1891,"right",9,65,1,"true",7,7,7367,72,3583,48,3368,75,"low","7","5",1719,"no box","high",40,"easy",52,"exp 7 got 5","NEGATIVE",3,"0",0,0.5261998,-0.2518151,1.324499
71,"24","2021.04.15","5RCE",1264,"tapping",4,"right",0.38,100,1656,"right",8,65,1,"true",7,7,1974,68,1719,60,2911,51,"low","7","5",855,"no box","high",40,"easy",40,"exp 7 got 5","NEGATIVE",5,"0",0,-0.3381278,-0.6933694,-0.1931275
71,"25","2021.04.15","5RCE",1824,"tapping",4,"right",0.38,100,1927,"right",9,65,1,"true",7,7,1246,80,2974,46,1912,76,"low","7","5",2055,"box","high",40,"easy",54,"exp 7 got 5","NEGATIVE",5,"1",100,1.338499,-0.5107609,0.9942166
71,"27","2021.04.15","6REC",1104,"tapping",4,"right",0.38,100,1421,"right",8,65,1,"true",7,7,1911,85,2311,58,2104,42,"low","7","5",1183,"box","high",40,"easy",42,"exp 7 got 5","NEGATIVE",1,"1",100,1.168929,-1.536528,-1.178272
71,"3","2021.04.07","2CRE",1159,"tapping",4,"right",0.38,100,1866,"right",8,65,1,"true",7,7,1696,99,1734,61,2350,93,"low","7","5",646,"box","high",40,"easy",39,"exp 7 got 5","NEGATIVE",1,"1",100,0.8624952,-1.017983,0.7005594
71,"31","2021.04.19","2CRE",1055,"tapping",4,"right",0.38,100,1421,"right",8,65,1,"true",7,7,1144,87,4454,93,2631,71,"low","7","5",422,"box","high",40,"easy",7,"exp 7 got 5","NEGATIVE",2,"1",100,0.3724137,-1.096611,0.2816025
71,"32","2021.04.20","3ECR",944,"tapping",4,"right",0.38,100,554,"right",8,65,1,"true",7,7,1519,93,2480,63,1703,88,"low","7","5",871,"box","high",40,"easy",37,"exp 7 got 5","NEGATIVE",2,"1",100,1.291925,-0.8412426,0.6640425
71,"33","2021.04.20","4ERC",1664,"tapping",4,"right",0.38,100,510,"right",9,65,1,"true",7,7,1686,86,10725,81,2310,74,"low","7","5",1351,"box","high",40,"easy",19,"exp 7 got 5","NEGATIVE",3,"1",100,0.01423528,-1.150699,-0.8119787
71,"34","2021.04.20","6REC",1096,"tapping",4,"right",0.38,100,639,"right",8,65,1,"true",7,7,2687,23,2927,57,2809,64,"low","7","5",847,"box","high",40,"easy",43,"exp 7 got 5","NEGATIVE",1,"1",100,-2.206041,-0.5819022,0.5777763
71,"35","2021.04.21","1CER",1032,"tapping",4,"right",0.38,100,626,"right",8,65,1,"true",7,7,3992,76,2007,33,1591,24,"low","7","5",1255,"box","high",40,"easy",67,"exp 7 got 5","NEGATIVE",2,"1",100,0.4889064,0.5674042,-1.61323
71,"36","2021.04.21","4ERC",1160,"tapping",4,"right",0.38,0,1132,"left",8,65,1,"true",7,7,1678,43,2412,45,2320,32,"low","7","5",567,"no box","high",40,"easy",55,"exp 7 got 5","NEGATIVE",1,"0",0,-0.86406,-0.173974,-0.8669652
71,"37","2021.04.21","5RCE",1513,"tapping",4,"right",0.38,100,1847,"right",9,65,1,"true",7,7,1807,85,1783,42,2107,73,"low","7","5",479,"box","high",40,"easy",58,"exp 7 got 5","NEGATIVE",5,"1",100,1.425742,-0.04270037,0.05478016
71,"38","2021.04.21","6REC",1071,"tapping",4,"right",0.38,100,1100,"right",8,65,1,"true",7,7,2159,84,3014,77,1312,62,"low","7","5",839,"box","high",40,"easy",23,"exp 7 got 5","NEGATIVE",2,"1",100,1.046458,-2.03359,-1.102228
71,"39","2021.04.22","2CRE",1216,"tapping",4,"right",0.38,100,1929,"right",8,65,1,"true",7,7,1448,51,1470,53,1582,52,"low","7","5",903,"box","high",40,"easy",47,"exp 7 got 5","NEGATIVE",1,"1",100,0.4654018,0.9415444,-0.5282888
71,"4","2021.04.07","2CRE",1872,"tapping",4,"right",0.38,100,662,"right",9,65,1,"true",7,7,2784,80,5566,83,4151,43,"low","7","5",1327,"box","high",40,"easy",17,"exp 7 got 5","NEGATIVE",4,"1",100,0.4037467,-0.8413705,-1.206137
71,"41","2021.04.22","4ERC",1208,"tapping",4,"right",0.38,100,193,"right",8,65,1,"true",7,7,2276,95,2847,75,2159,74,"low","7","5",2071,"box","high",40,"easy",25,"exp 7 got 5","NEGATIVE",1,"1",100,1.228609,-0.4619894,0.2638154
71,"43","2021.04.26","1CER",1040,"tapping",4,"right",0.38,100,393,"right",8,65,1,"true",7,7,16928,25,5335,69,6327,37,"low","7","5",2222,"no box","high",40,"easy",31,"exp 7 got 5","NEGATIVE",2,"0",0,-0.9705665,-1.170808,-0.3124942
71,"44","2021.04.26","3ECR",1073,"tapping",4,"right",0.38,100,834,"right",8,65,1,"true",7,7,1766,84,4831,66,4583,54,"low","7","5",1446,"no box","high",40,"easy",34,"exp 7 got 5","NEGATIVE",1,"0",0,0.4187673,-0.6558795,-1.153102
71,"45","2021.04.26","6REC",1176,"tapping",4,"right",0.38,100,763,"right",8,65,1,"true",7,7,5405,62,6030,35,3687,42,"low","7","5",1358,"box","high",40,"easy",65,"exp 7 got 5","NEGATIVE",2,"1",100,0.07791016,0.7554092,-0.7676354
71,"46","2021.04.29","4ERC",1152,"tapping",4,"right",0.38,100,1584,"right",8,65,1,"true",7,7,5286,70,2359,73,2134,29,"low","7","5",1374,"no box","high",40,"easy",27,"exp 7 got 5","NEGATIVE",1,"0",0,0.2511365,-1.133865,-1.295497
71,"47","2021.04.29","6REC",1200,"tapping",4,"right",0.38,100,1764,"right",8,65,1,"true",7,7,2295,92,3686,87,2368,98,"low","7","5",758,"box","high",40,"easy",13,"exp 7 got 5","NEGATIVE",1,"1",100,0.7094518,-0.4909436,0.5826296
71,"48","2021.04.29","1CER",1208,"tapping",4,"right",0.38,100,229,"right",8,65,1,"true",7,7,2049,54,1855,31,1519,53,"low","7","5",535,"no box","high",40,"easy",69,"exp 7 got 5","NEGATIVE",1,"0",0,-1.58187,0.1803735,-0.1484296
71,"49","2021.04.29","5RCE",1696,"tapping",4,"right",0.38,100,1576,"right",9,65,1,"true",7,7,2167,87,2671,80,1448,99,"low","7","5",871,"box","high",40,"easy",20,"exp 7 got 5","NEGATIVE",3,"1",100,0.9578198,-0.9428364,1.296346
71,"5","2021.04.08","1CER",1496,"tapping",4,"right",0.38,100,1250,"right",9,65,1,"true",7,7,3087,77,3430,59,2919,89,"low","7","5",2534,"box","high",40,"easy",41,"exp 7 got 5","NEGATIVE",4,"1",100,0.6931557,-1.354052,0.7303205
71,"50","2021.04.30","4ERC",1816,"tapping",4,"right",0.38,100,364,"right",9,65,1,"true",7,7,1663,46,5384,53,3679,53,"low","7","5",1327,"box","high",40,"easy",47,"exp 7 got 5","NEGATIVE",4,"1",100,1.417855,-1.802947,-0.344269
71,"51","2021.04.30","3ECR",1655,"tapping",4,"right",0.38,100,437,"right",9,65,1,"true",7,7,1895,58,3440,47,2855,37,"low","7","5",1167,"box","high",40,"easy",53,"exp 7 got 5","NEGATIVE",4,"1",100,0.1707714,-0.3574703,-1.773316
71,"52","2021.04.30","2CRE",1036,"tapping",4,"right",0.38,100,1350,"right",8,65,1,"true",7,7,2184,90,2294,77,2094,78,"low","7","5",855,"box","high",40,"easy",23,"exp 7 got 5","NEGATIVE",1,"1",100,0.94561,-1.27737,0.2166278
71,"53","2021.05.14","1CER",1553,"tapping",4,"right",0.38,100,1819,"right",9,65,1,"true",7,7,2784,94,2687,60,3255,39,"low","7","5",678,"box","high",40,"easy",40,"exp 7 got 5","NEGATIVE",4,"1",100,1.457733,-1.011812,-0.9114709
71,"54","2021.05.14","6REC",2193,"tapping",4,"right",0.38,100,1811,"right",9,65,1,"true",7,7,1615,55,1838,79,2263,39,"low","7","5",855,"no box","high",40,"easy",21,"exp 7 got 5","NEGATIVE",3,"0",0,0.2785765,-2.212235,-0.4955767
71,"56","2021.05.14","2CRE",1217,"tapping",4,"right",0.38,100,509,"right",8,65,1,"true",7,7,3295,77,4254,96,3479,34,"low","7","5",1094,"box","high",40,"easy",4,"exp 7 got 5","NEGATIVE",1,"1",100,0.7347342,-2.258206,-0.9684993
71,"57","2021.05.17","3ECR",984,"tapping",4,"right",0.38,100,564,"right",8,65,1,"true",7,7,2367,100,3080,73,1478,12,"low","7","5",710,"no box","high",40,"easy",27,"exp 7 got 5","NEGATIVE",1,"0",0,0.6587049,-0.283164,-1.272451
71,"59","2021.05.17","5RCE",1207,"tapping",4,"right",0.38,100,473,"right",8,65,1,"true",7,7,2399,28,3383,48,2280,26,"low","7","5",911,"no box","high",40,"easy",52,"exp 7 got 5","NEGATIVE",1,"0",0,-0.9817627,-0.431945,-1.4374
71,"6","2021.04.08","2CRE",1048,"tapping",4,"right",0.38,100,1412,"right",8,65,1,"true",7,7,3519,61,6287,38,2959,46,"low","7","5",1079,"no box","high",40,"easy",62,"exp 7 got 5","NEGATIVE",2,"0",0,-0.1880981,-0.01176755,-0.8609808
71,"60","2021.05.17","6REC",1191,"tapping",4,"right",0.38,100,1360,"right",8,65,1,"true",7,7,1935,63,3818,44,2880,68,"low","7","5",567,"no box","high",40,"easy",56,"exp 7 got 5","NEGATIVE",1,"0",0,0.3287196,0.1293888,-2.232202
71,"7","2021.04.08","3ECR",1112,"tapping",4,"right",0.38,100,1802,"right",8,65,1,"true",7,7,2607,54,5559,60,1727,53,"low","7","5",1431,"box","high",40,"easy",40,"exp 7 got 5","NEGATIVE",2,"1",100,0.9235355,-0.7090509,1.064012
71,"8","2021.04.09","3ECR",1216,"tapping",4,"right",0.38,100,619,"right",8,65,1,"true",7,7,6268,53,3601,66,2814,39,"low","7","5",975,"no box","high",40,"easy",34,"exp 7 got 5","NEGATIVE",1,"0",0,0.6368869,-0.8141919,-1.202236
71,"9","2021.04.09","3ECR",1752,"tapping",4,"right",0.38,100,1848,"right",9,65,1,"true",7,7,1622,25,2669,70,1318,80,"low","7","5",654,"no box","high",40,"easy",30,"exp 7 got 5","NEGATIVE",3,"0",0,-0.9832297,-0.7181872,0.1724733
72,"1","2021.04.06","1CER",1816,"tapping",4,"right",0.38,100,438,"right",9,65,1,"true",7,7,4648,66,5503,61,3614,72,"low","7","5",1494,"box","high",40,"easy",39,"exp 7 got 5","NEGATIVE",3,"1",100,0.1721899,-0.9326109,-0.1779369
72,"10","2021.04.12","1CER",1833,"tapping",4,"right",0.38,100,339,"right",9,65,1,"true",7,7,1703,98,4054,46,2654,84,"low","7","5",958,"box","high",40,"easy",54,"exp 7 got 5","NEGATIVE",4,"1",100,1.232125,-2.236294,1.165232
72,"11","2021.04.09","2CRE",1128,"tapping",4,"right",0.38,0,1409,"left",8,65,1,"true",7,7,2184,21,4822,44,3175,70,"low","7","5",2462,"no box","high",40,"easy",56,"exp 7 got 5","NEGATIVE",2,"0",0,-1.269547,-0.1384826,-0.1401793
72,"12","2021.04.09","3ECR",1824,"tapping",4,"right",0.38,100,2028,"right",9,65,1,"true",7,7,3278,81,2015,94,2174,78,"low","7","5",662,"no box","high",40,"easy",6,"exp 7 got 5","NEGATIVE",4,"0",0,1.350073,-1.200247,1.055825
72,"13","2021.04.12","3ECR",1784,"tapping",4,"right",0.38,100,230,"right",9,65,1,"true",7,7,6342,35,7830,37,4230,62,"low","7","5",1286,"no box","high",40,"easy",63,"exp 7 got 5","NEGATIVE",3,"0",0,-2.518235,-2.36515,-0.2037276
72,"14","2021.04.12","2CRE",1560,"tapping",4,"right",0.38,100,888,"right",9,65,1,"true",7,7,2249,61,4518,47,3095,79,"low","7","5",1631,"box","high",40,"easy",53,"exp 7 got 5","NEGATIVE",4,"1",100,0.3291393,-0.4923621,1.159346
72,"16","2021.04.13","4ERC",1856,"tapping",4,"right",0.38,100,482,"right",9,65,1,"true",7,7,3431,95,3104,99,3079,85,"low","7","5",583,"box","high",40,"easy",1,"exp 7 got 5","NEGATIVE",3,"1",100,0.9856329,-1.346417,0.8215682
72,"17","2021.04.13","4ERC",2409,"tapping",4,"right",0.38,100,1755,"right",10,65,1,"true",7,7,1903,76,4694,39,1911,81,"low","7","5",903,"no box","high",40,"easy",61,"exp 7 got 5","NEGATIVE",5,"0",0,0.6047033,0.4232144,0.651278
72,"18","2021.04.13","4ERC",1801,"tapping",4,"right",0.38,100,662,"right",9,65,1,"true",7,7,3927,87,8568,90,6239,63,"low","7","5",814,"no box","high",40,"easy",10,"exp 7 got 5","NEGATIVE",3,"0",0,0.5883684,-1.170895,-0.3646403
72,"19","2021.04.13","5RCE",1241,"tapping",4,"right",0.38,100,1376,"right",8,65,1,"true",7,7,1918,53,3015,78,1768,86,"low","7","5",495,"box","high",40,"easy",22,"exp 7 got 5","NEGATIVE",3,"1",100,-0.4354954,-1.162743,0.8040559
72,"2","2021.04.06","1CER",1248,"tapping",4,"right",0.38,100,411,"right",8,65,1,"true",7,7,2313,64,3095,92,1775,69,"low","7","5",3103,"box","high",40,"easy",8,"exp 7 got 5","NEGATIVE",1,"1",100,0.4142098,-2.534098,1.459845
72,"20","2021.04.13","5RCE",2056,"tapping",4,"right",0.38,0,682,"left",9,65,1,"true",7,7,2550,55,3983,56,3152,57,"low","7","5",783,"box","high",40,"easy",44,"exp 7 got 5","NEGATIVE",3,"1",100,0.04690005,-0.6742993,-0.8039683
72,"21","2021.04.14","6REC",1192,"tapping",4,"right",0.38,100,1340,"right",8,65,1,"true",7,7,1940,85,3838,81,1865,7,"low","7","5",1046,"no box","high",40,"easy",19,"exp 7 got 5","NEGATIVE",2,"0",0,1.034662,-2.35699,-2.03719
72,"22","2021.04.14","6REC",1223,"tapping",4,"right",0.38,100,484,"right",8,65,1,"true",7,7,4190,66,3102,63,2286,96,"low","7","5",2191,"box","high",40,"easy",37,"exp 7 got 5","NEGATIVE",1,"1",100,1.031833,-1.137635,1.957199
72,"23","2021.04.14","6REC",1520,"tapping",4,"right",0.38,0,238,"left",9,65,1,"true",7,7,3567,20,2839,44,2873,45,"low","7","5",855,"box","high",40,"easy",56,"exp 7 got 5","NEGATIVE",3,"1",100,-1.78229,-0.05065884,-1.035307
72,"24","2021.04.15","5RCE",965,"tapping",4,"right",0.38,100,1683,"right",8,65,1,"true",7,7,2030,66,2191,54,2784,51,"low","7","5",687,"no box","high",40,"easy",46,"exp 7 got 5","NEGATIVE",5,"0",0,-0.7113618,-0.01014687,-0.1931275
72,"25","2021.04.15","5RCE",1184,"tapping",4,"right",0.38,100,888,"right",8,65,1,"true",7,7,1823,66,1895,5,4545,74,"low","7","5",1447,"box","high",40,"easy",95,"exp 7 got 5","NEGATIVE",2,"1",100,0.6067952,1.205554,0.8255975
72,"27","2021.04.15","6REC",1576,"tapping",4,"right",0.38,100,1466,"right",9,65,1,"true",7,7,2687,88,3159,25,3368,40,"low","7","5",663,"no box","high",40,"easy",75,"exp 7 got 5","NEGATIVE",4,"0",0,1.310886,0.4932604,-1.36054
